src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,w2v
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,,,navigate,,,,activity record add,0.4598939170440038
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,,tv date,,,,,activity record add,0.28313306967417395
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,,tv time,,,,,activity record add,0.2539821962515513
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,description,,view expense edit activity,,et title,,,title,,activity record add,0.2277321484353807
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,description,,view expense edit activity,,et category,,,category,,activity record add,0.23020511534478927
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,description edittext,,,description,,view expense edit activity,,et price,,,price,,activity record add,0.19439851161506438
Expense1,Expense1-Expense4,7,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,amount edittext,,,amount,,view expense edit activity,,et title,,,title,,activity record add,0.16375894140866068
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,add expense,btn add expense,,,,,activity record main,0.26147761444250744
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,amount edittext,,,amount,,view expense edit activity,record,drawer layout,,,,,activity record main,0.19592203944921494
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,week,,,,,,activity record main,0.29002008587121964
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,,drawer layout,open navigation drawer,,,,activity record main,0.24100776761770248
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,short summary,list view,,,,,activity record main,0.21932534128427505
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,dec,tv period,,,,short summary,activity record main,0.1993772735198339
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,total income,list view,,,,dec,activity record main,0.2871946071585019
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,non,tv total income,,,,total income,activity record main,0.23413696388403574
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,total expense,list view,,,,non,activity record main,0.2871946071585019
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,non,tv total expense,,,,total expense,activity record main,0.23413696388403574
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,non,tv total,,,,non,activity record main,0.23413696388403574
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,add income,btn add income,,,,,activity record main,0.24705188224713007
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,amount edittext,,,amount,,view expense edit activity,,et price,,,price,,activity record add,0.305346366431978
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,,amount edittext,,,amount,,view expense edit activity,add expense,,,,,,activity record add,0.35511148224274314
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,,action do,add,,,,activity record add,0.2765053237477938
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,,,navigate,,,,activity record add,0.4598939170440038
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,,tv date,,,,,activity record add,0.2883539038399855
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,,tv time,,,,,activity record add,0.32473454872767127
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,amount edittext,,,amount,,view expense edit activity,,et category,,,category,,activity record add,0.23111479398277068
Expense1,Expense1-Expense4,7,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,amount edittext,,,amount,,view expense edit activity,,et price,,,price,,activity record add,0.305346366431978
Expense1,Expense1-Expense4,8,correct,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4,,save expense fab,,,,,view expense edit activity,,action do,add,,,,activity record add,0.2917017598326007
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,add expense,btn add expense,,,,,activity record main,0.4212236156066259
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,,view expense edit activity,record,drawer layout,,,,,activity record main,0.2750562056899071
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,week,,,,,,activity record main,0.40893927216529846
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,,drawer layout,open navigation drawer,,,,activity record main,0.2750562056899071
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,short summary,list view,,,,,activity record main,0.25919871032238007
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,dec,tv period,,,,short summary,activity record main,0.296376746147871
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,total income,list view,,,,dec,activity record main,0.25919871032238007
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,non,tv total income,,,,total income,activity record main,0.3083778979877631
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,total expense,list view,,,,non,activity record main,0.25919871032238007
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,non,tv total expense,,,,total expense,activity record main,0.4114657652874788
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,non,tv total,,,,non,activity record main,0.2848208658397198
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,add income,btn add income,,,,,activity record main,0.3181357483069102
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,,view expense edit activity,,et price,,,price,,activity record add,0.28531192165488994
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,save expense fab,,,,,view expense edit activity,add expense,,,,,,activity record add,0.4598939170440038
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,,,navigate,,,,activity record add,0.4598939170440038
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,save expense fab,,,,,view expense edit activity,date,,,,,,activity record add,0.4598939170440038
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,save expense fab,,,,,view expense edit activity,time,,,,,,activity record add,0.4598939170440038
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,save expense fab,,,,,view expense edit activity,account,,,,,,activity record add,0.4598939170440038
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,,tv date,,,,,activity record add,0.28737725193301833
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,,tv time,,,,,activity record add,0.32969636718432105
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,default,,,,,,activity record add,0.4598939170440038
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,,view expense edit activity,,et title,,,title,,activity record add,0.25457042145232356
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,,view expense edit activity,,et category,,,category,,activity record add,0.2540796074705819
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,save expense fab,,,,,view expense edit activity,,et price,,,price,,activity record add,0.28531192165488994
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,save expense fab,,,,,view expense edit activity,entertainment,et title,,,title,,activity record add,0.25457042145232356
Expense1,Expense1-Expense4,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4,,save expense fab,,,,,view expense edit activity,entertainment,et category,,,category,,activity record add,0.2540796074705819
Expense2,Expense2-Expense1,0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,4,,fab,,,,,main activity,,fab expand menu button,,,,,view main activity,0.9999999850988388
Expense2,Expense2-Expense1,0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab,,,,,main activity,yes,onboarding screen next button,,,,,view welcome activity,0.3796273171901703
Expense2,Expense2-Expense1,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab,,,,,main activity,welcome easy budget,onboarding screen top layout,,,,,view welcome activity,0.3796273171901703
Expense2,Expense2-Expense1,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab,,,,,main activity,concept simple enter recur daily expense income app keep track much money give moment,onboarding screen top layout,,,,,view welcome activity,0.3796273171901703
