src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,w2v
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,bt calculate,,,,,share,button share,,,,,1.003472677
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,bt calculate,,,,,copy,button copy result,,,,,1.06231522
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,,view total pay,,,,,1.189336967
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,,view total tip,,,,,1.189336967
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,,view total per person,,,,,1.189336967
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,calculate,bt calculate,,,,,,edit text tip,,,tip,,0.650688708
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,calculate,bt calculate,,,,,test ad,content main,,,,,0.955215365
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,calculate,bt calculate,,,,,,edit text split,,,split,,0.669651687
a55b2,a55b2-a54b2,0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et bill total,,,,,,bill amount et,,,,,2.743090451
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,tip calculator,drawer layout,,,,,1.136364251
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,et bill total,,,,,,drawer layout,drawer open,,,,0.893592444
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,,total bill amount tv,,,,,2.117445955
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,,total tip tv,,,,,1.696458873
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,,per person bill tv,,,,,1.831970081
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,,per person tip tv,,,,,1.538892022
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et bill total,,,,,,tip percent et,,,,,2.365908146
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et bill total,,,,,,guest number et,,,,,2.099642336
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,reset,reset btn,,,,,0.439350101
a55b2,a55b2-a54b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,calculate,calculate btn,,,,,0.671717298
a55b2,a55b2-a54b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,et tip amount,,,tip,,,tip percent et,,,,,1
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et tip amount,,,tip,,,bill amount et,,,,,0.652940929
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,tip calculator,drawer layout,,,,,1.490132922
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,et tip amount,,,tip,,,drawer layout,drawer open,,,,0.906819329
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,,total bill amount tv,,,,,1.730777684
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,,total tip tv,,,,,1.863896307
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,,per person bill tv,,,,,1.390276882
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,,per person tip tv,,,,,1.724525508
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et tip amount,,,tip,,,guest number et,,,,,0.543435097
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,reset,reset btn,,,,,0.489310938
a55b2,a55b2-a54b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,calculate,calculate btn,,,,,0.661248583
a55b2,a55b2-a54b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,et person,,,person,,,guest number et,,,,,0.678844869
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et person,,,person,,,bill amount et,,,,,0.637315571
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,tip calculator,drawer layout,,,,,0.878361091
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,et person,,,person,,,drawer layout,drawer open,,,,0.81611807
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,,total bill amount tv,,,,,0.891029969
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,,total tip tv,,,,,0.837268147
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,,per person bill tv,,,,,1.286707672
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,,per person tip tv,,,,,1.286707672
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et person,,,person,,,tip percent et,,,,,0.588158727
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,reset,reset btn,,,,,0.469007474
a55b2,a55b2-a54b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,calculate,calculate btn,,,,,0.428672871
a55b2,a55b2-a54b2,3,correct,android.widget.Button,android.widget.Button,clickable,clickable,3,calculate,bt calculate,,,,,calculate,calculate btn,,,,,1
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,bt calculate,,,,,,bill amount et,,,,,1.263648689
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,tip calculator,drawer layout,,,,,1.225258934
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,calculate,bt calculate,,,,,,drawer layout,drawer open,,,,1.137577039
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,test ad,drawer layout,,,,,1.137577039
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,tip,drawer layout,,,,,1.137577039
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,total,drawer layout,,,,,1.137577039
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,,total bill amount tv,,,,,1.238184178
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,,total tip tv,,,,,1.238184178
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,each,drawer layout,,,,,1.137577039
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,,per person bill tv,,,,,1.114835018
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,,per person tip tv,,,,,1.152086717
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,bill,drawer layout,,,,,1.137577039
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,bt calculate,,,,,,tip percent et,,,,,1.36849767
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,tip percent,drawer layout,,,,,1.207508719
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,bt calculate,,,,,,guest number et,,,,,1.061077416
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,people,drawer layout,,,,,1.137577039
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,bt calculate,,,,,reset,reset btn,,,,,0.590375501
Expense1,Expense1-Expense2,4,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,,fab,,,,ic add,1.927107337
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,expense,,,,,,0.46236493
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,total month expense,total month description,,,,,1.528121129
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab expand menu button,,,,,,total month,,,,,1.023460257
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,,expense value,,,money,,0.641159356
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab expand menu button,,,,,expense,,,,,,0.46236493
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab expand menu button,,,,,,,navigate,,,,0.734323114
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,add description,expense description,,,,,1.317221403
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,fab expand menu button,,,,,,date picker,,,,,1.150274563
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab expand menu button,,,,,food,,,,,,0.53792544
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,fab expand menu button,,,,,save,save expense,,,,,1.134531659
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,fab expand menu button,,,,,entertainment,expense description,,,,,1.168257535
Expense1,Expense1-Expense2,6,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,,,,expense value,,,money,,0.241882876
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,description edittext,,,,,,fab,,,,ic add,0.521827036
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,description edittext,,,,,expense,,,,,,0.28717677
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,description edittext,,,,,total month expense,total month description,,,,,0.899999946
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,description edittext,,,,,,total month,,,,,0.493182385
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,,description edittext,,,,,expense,,,,,,0.28717677
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,,description edittext,,,,,,,navigate,,,,0.52274462
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,,,add description,expense description,,,,,0.99999994
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,description edittext,,,,,,date picker,,,,,0.597072548
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,description edittext,,,,,save,save expense,,,,,0.485372114
Expense1,Expense1-Expense2,7,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,amount edittext,,,type,,add description,expense description,,,,,0.679942071
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,amount edittext,,,type,,,fab,,,,ic add,0.54398101
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,amount edittext,,,type,,expense,,,,,,0.568434066
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,amount edittext,,,type,,total month expense,total month description,,,,,0.668781406
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,amount edittext,,,type,,,total month,,,,,0.668781406
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,amount edittext,,,type,,,expense value,,,money,,0.355938524
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,,amount edittext,,,type,,expense,,,,,,0.568434066
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,,amount edittext,,,type,,,,navigate,,,,0.394803491
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,amount edittext,,,type,,,date picker,,,,,0.620804787
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,amount edittext,,,type,,save,save expense,,,,,0.568434066
Expense1,Expense1-Expense2,8,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,3,,save expense fab,,,,ic save white dp,save,save expense,,,,,1.799999946
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,save expense fab,,,,ic save white dp,,fab,,,,ic add,2.475965542
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,ic save white dp,expense,,,,,,0.9
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,ic save white dp,total month expense,total month description,,,,,2.009768111
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,save expense fab,,,,ic save white dp,,total month,,,,,1.109768111
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,ic save white dp,,expense value,,,money,,0.641159356
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,save expense fab,,,,ic save white dp,expense,,,,,,0.9
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,save expense fab,,,,ic save white dp,,,navigate,,,,0.652299982
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,ic save white dp,add description,expense description,,,,,1.633457899
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,save expense fab,,,,ic save white dp,,date picker,,,,,1.198070455
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,save expense fab,,,,ic save white dp,food,,,,,,0.51070236
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,save expense fab,,,,ic save white dp,entertainment,expense description,,,,,1.633457899
Expense1,Expense1-Expense3,4,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,,image button,,,,plusbutton,1.463034081
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,,,open navigation drawer,,,,1.998000079
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,today budget,view,,,,,1.090731293
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,,current money,,,,,1.204264426
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,daily amount,view,,,,,0.993695703
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,,daily amount,,,,,0.993695703
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,,image button,,,,minusbutton,1.463034081
